2021-2022,2022-2023,2023-2024,2024-2025
58.556686577776,69.58647219105626,76.04686341688205,76.42071207135739
38.798624080592425,53.95946866485014,68.71665923673757,70.41984063784926
22.184447303989067,40.50398954154082,65.19755164192263,65.39006665965513
7.014785625948197,29.085690815835868,62.89877431214719,61.76760771469066
4.651488826913544,17.34452636640487,61.12580393099718,59.21190358139139
