labels,shorrocks,shorrocks_survivors,exits_rate,pct_up,pct_stable,pct_down,bartholomew,bartholomew_surv
2021-2022,0.5087197586770874,0.19283185229243305,42.33330528542751,3.7571171561026233,34.18017974700789,19.729397811461975,0.4822540916686643,0.20249119069081373
2022-2023,0.3730331989668364,0.09974702543620628,31.540473583452126,3.8786078004926776,47.156986593122355,17.423932022932842,0.3590863594858467,0.10019604258725787
2023-2024,0.28108671761294857,0.09316761499268478,25.801400691830768,12.643492773644313,57.73621272243321,3.818893812091711,0.2630173384494496,0.09164203001783926
2024-2025,0.286068904666261,0.11128265946066751,25.99067937594085,13.417952767892825,57.235702817721,3.3556650384453204,0.265090698467518,0.11033226381911132
